*******************************************************************************************
SetName: Zplin_ATLASDY2D8TEV
Author: Luca Mantani (luca.mantani@maths.cam.ac.uk)
Date: 2022
CodesUsed: Mathematica
PDFset: NNPDF40_nnlo_as_0118
Operator: linear
Coefficient: 1
Notes: The coefficient corresponds to g^2/M^2 of the Zp model.
********************************************************************************************
9.62655e-01 0.0
9.62591e-01 0.0
9.62460e-01 0.0
9.62261e-01 0.0
9.61990e-01 0.0
9.61641e-01 0.0
9.61212e-01 0.0
9.60700e-01 0.0
9.60108e-01 0.0
9.59443e-01 0.0
9.58717e-01 0.0
9.57951e-01 0.0
9.09762e-01 0.0
9.09529e-01 0.0
9.09061e-01 0.0
9.08354e-01 0.0
9.07404e-01 0.0
9.06212e-01 0.0
9.04787e-01 0.0
9.03153e-01 0.0
9.01349e-01 0.0
8.99432e-01 0.0
8.97471e-01 0.0
8.95554e-01 0.0
7.63280e-01 0.0
7.62477e-01 0.0
7.60881e-01 0.0
7.58519e-01 0.0
7.55447e-01 0.0
7.51769e-01 0.0
7.47640e-01 0.0
7.43281e-01 0.0
7.38950e-01 0.0
7.34948e-01 0.0
7.31666e-01 0.0
7.29712e-01 0.0
3.08675e-01 0.0
2.96307e-01 0.0
2.75833e-01 0.0
2.55199e-01 0.0
2.44925e-01 0.0
2.59655e-01 0.0
-1.66613e+00 0.0
-1.68670e+00 0.0
-1.64990e+00 0.0
-1.48520e+00 0.0
-1.24416e+00 0.0
-1.02982e+00 0.0
