*******************************************************************************************
SetName: Zplin_CMS_HMDY_13TEV
Author: Luca Mantani (luca.mantani@maths.cam.ac.uk)
Date: 2022
CodesUsed: Mathematica
PDFset: NNPDF40_nnlo_as_0118
Operator: linear
Coefficient: 1
Notes: The coefficient corresponds to g^2/M^2 of the Zp model.
********************************************************************************************
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
9.66028e-01 0.0
9.60925e-01 0.0
9.53418e-01 0.0
9.43117e-01 0.0
9.29674e-01 0.0
9.12761e-01 0.0
8.90319e-01 0.0
8.61003e-01 0.0
8.22085e-01 0.0
7.68208e-01 0.0
6.94241e-01 0.0
5.73701e-01 0.0
3.73676e-01 0.0
1.00960e-01 0.0
-2.39974e-01 0.0
-7.25212e-01 0.0
-1.41207e+00 0.0
-2.37442e+00 0.0
-3.86262e+00 0.0
-7.33516e+00 0.0
-1.97536e+01 0.0
