*******************************************************************************************
SetName: Zpquad_CMSDY2D11
Author: Luca Mantani (luca.mantani@maths.cam.ac.uk)
Date: 2022
CodesUsed: Mathematica
PDFset: NNPDF40_nnlo_as_0118
Operator: linear
Coefficient: 1
Notes: The coefficient corresponds to g^2/M^2 of the Zp model.
********************************************************************************************
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.0 0.0
1.00439e+00 0.0
1.00439e+00 0.0
1.00439e+00 0.0
1.00440e+00 0.0
1.00440e+00 0.0
1.00441e+00 0.0
1.00442e+00 0.0
1.00443e+00 0.0
1.00444e+00 0.0
1.00445e+00 0.0
1.00447e+00 0.0
1.00448e+00 0.0
1.00450e+00 0.0
1.00451e+00 0.0
1.00453e+00 0.0
1.00454e+00 0.0
1.00455e+00 0.0
1.00456e+00 0.0
1.00456e+00 0.0
1.00456e+00 0.0
1.00454e+00 0.0
1.00452e+00 0.0
1.00449e+00 0.0
1.00444e+00 0.0
1.42121e+00 0.0
1.41820e+00 0.0
1.40985e+00 0.0
1.39184e+00 0.0
1.36011e+00 0.0
1.31491e+00 0.0
1.26247e+00 0.0
1.21182e+00 0.0
1.16837e+00 0.0
1.13298e+00 0.0
1.10497e+00 0.0
1.08321e+00 0.0
